1,196,0,208,60,60,254,172,0,161,0,75
1,84,0,232,59,184,254,173,0,159,0,65
1,124,1,4,59,200,254,138,0,154,0,59
1,108,1,60,59,240,254,135,0,127,0,85
1,236,1,20,60,88,254,124,0,115,0,102
2,4,0,184,60,48,254,145,0,162,0,57
1,36,0,236,59,224,254,150,0,132,0,69
1,20,0,208,59,212,254,143,0,140,0,95
1,144,1,28,59,196,254,138,0,143,0,63
1,128,1,80,59,120,254,136,0,150,0,82
1,248,1,4,59,136,254,151,0,149,0,66
1,88,1,28,59,200,254,141,0,146,0,70
1,96,1,36,59,208,254,144,0,146,0,98
1,144,0,232,59,152,254,159,0,135,0,69
1,208,1,20,60,12,254,140,0,162,0,81
1,104,1,56,59,168,254,160,0,153,0,64
0,236,1,28,59,248,254,150,0,149,0,70
1,88,1,24,59,144,254,144,0,128,0,74
1,204,0,160,60,64,254,149,0,140,0,67
1,108,0,172,59,204,254,138,0,144,0,80
1,148,1,28,59,180,254,148,0,153,0,106
1,104,0,220,59,188,254,160,0,147,0,60
1,148,0,236,59,232,254,154,0,125,0,74
1,196,0,252,59,244,254,156,0,136,0,80
1,148,1,36,60,72,254,156,0,143,0,71
1,248,1,60,60,20,254,130,0,136,0,82
2,16,1,44,60,28,254,144,0,143,0,86
1,96,0,144,59,132,254,175,0,164,0,60
1,240,0,228,59,116,254,160,0,144,0,68
1,4,1,8,60,128,254,131,0,167,0,68
1,216,1,16,59,112,254,153,0,149,0,69
1,228,1,28,59,188,254,167,0,127,0,77
1,112,0,208,60,144,254,175,0,163,0,69
0,252,1,0,60,48,254,155,0,153,0,77
1,92,0,236,60,4,254,165,0,179,0,84
1,64,1,44,59,156,254,176,0,151,0,84
1,128,0,212,60,160,254,171,0,165,0,73
1,220,0,248,60,0,254,174,0,168,0,61
1,136,1,52,60,12,254,189,0,216,0,83
1,48,1,32,59,208,254,168,0,147,0,78
0,176,2,160,59,252,254,115,0,111,0,86
1,136,1,44,60,28,254,148,0,171,0,80
0,76,2,72,60,8,255,83,1,33,0,60
1,116,1,60,59,104,254,141,0,157,0,80
1,100,0,176,59,240,254,168,0,141,0,105
0,84,1,204,60,28,254,177,0,139,0,84
2,24,0,188,60,36,254,142,0,137,0,60
1,188,1,32,59,216,254,157,0,176,0,75
1,184,1,32,59,232,254,153,0,150,0,71
1,76,0,220,59,212,254,179,0,140,0,85
1,104,1,56,59,208,254,175,0,156,0,73
1,64,1,100,59,164,254,166,0,161,0,73
1,120,1,44,59,196,254,142,0,178,0,67
1,228,0,244,60,24,254,181,0,166,0,73
1,160,0,128,59,224,254,239,0,230,255,253
1,212,1,8,59,240,255,79,1,78,255,208
1,208,1,20,59,164,255,229,1,142,255,215
1,184,1,52,59,200,0,239,2,137,255,174
1,192,1,72,59,216,1,30,2,181,255,71
2,48,1,188,59,240,1,141,3,46,255,6
254,180,3,76,60,160,1,33,2,135,255,37
0,124,2,36,59,172,0,5,1,209,255,214
1,96,1,188,59,232,255,241,1,185,0,50
1,16,6,80,59,236,255,102,1,97,0,130
255,104,1,124,59,76,255,152,2,102,1,164
253,244,2,88,59,96,1,46,5,21,3,20
0,228,245,88,56,168,249,146,249,53,0,107
0,84,7,248,61,164,254,170,0,175,0,25
255,140,1,100,60,224,249,61,252,24,255,129
0,184,2,252,60,56,248,92,251,95,0,160
2,216,1,212,59,244,245,139,250,97,5,39
38,132,231,132,68,204,248,210,3,53,6,43
1,112,251,136,70,96,244,187,7,79,2,196
2,96,255,8,64,84,239,124,12,130,255,91
2,108,0,172,61,244,233,10,16,181,252,172
255,164,253,16,66,148,231,233,13,220,252,232
4,216,252,224,70,96,233,171,20,91,252,253
5,196,249,176,75,56,239,222,28,50,251,194
1,184,246,12,79,40,249,83,39,29,249,67
253,88,246,204,81,180,3,86,45,63,247,121
248,188,254,4,85,108,11,10,42,182,248,7
241,40,255,20,93,164,16,119,29,139,251,139
238,20,251,96,94,28,23,180,8,179,0,131
241,88,251,124,89,152,35,147,247,55,5,211
243,240,245,140,84,164,49,198,238,147,9,72
248,100,249,220,75,124,61,142,234,151,10,146
250,48,253,88,66,140,65,120,233,34,7,184
250,192,254,156,56,88,63,82,233,149,4,102
252,68,3,144,51,40,57,102,240,107,4,189
252,112,3,184,55,252,49,141,247,107,5,38
253,16,253,152,63,160,44,170,248,212,4,124
253,148,1,132,68,28,43,42,244,44,1,185
253,252,4,92,69,112,45,77,240,135,254,240
252,56,8,0,69,124,49,135,240,85,255,49
252,0,12,36,67,140,51,147,243,96,0,199
252,156,15,164,68,36,51,35,255,199,5,62
252,212,8,248,74,32,50,141,12,251,12,225
254,180,1,212,82,172,55,225,16,91,14,9
3,232,0,40,84,136,65,70,6,89,10,242
6,204,6,196,78,64,75,19,241,150,1,165
4,216,7,244,69,128,84,232,225,38,247,29
6,36,15,244,57,200,86,241,220,105,245,116
5,176,19,112,49,216,84,119,227,58,248,149
4,208,21,244,48,8,77,251,237,43,250,252
5,136,18,136,53,28,70,117,250,236,254,169
6,4,13,144,62,48,70,156,254,243,0,54
6,124,14,216,64,68,77,63,244,8,249,181
4,44,19,88,59,64,85,66,228,168,239,222
254,188,25,204,50,120,89,27,216,9,236,199
255,12,34,12,39,88,88,177,211,211,241,12
0,88,35,156,32,172,83,244,222,192,247,255
4,56,37,52,30,188,77,12,244,155,2,160
9,136,32,184,32,232,73,30,17,152,10,201
12,44,20,108,43,212,74,228,29,51,10,169
15,32,28,0,48,84,80,55,17,160,0,123
8,68,30,160,44,248,83,145,244,69,240,140
1,144,37,188,34,252,81,220,212,98,227,173
255,144,42,128,25,12,78,125,196,106,228,25
255,36,43,104,18,88,74,58,196,173,234,224
1,40,45,20,12,156,65,190,208,77,240,183
2,128,44,60,11,168,58,141,224,238,246,162
4,68,46,0,12,120,56,2,234,4,250,28
6,24,44,104,13,100,53,147,240,32,248,251
5,168,46,148,14,160,49,75,238,5,245,188
5,208,51,184,12,148,44,198,234,145,243,136
3,72,49,128,13,196,38,241,233,147,243,11
2,188,50,116,16,0,31,4,236,109,245,202
2,32,48,36,17,252,29,2,240,79,249,96
2,128,49,156,19,252,29,48,242,209,250,163
1,16,51,28,19,128,33,65,241,58,248,170
254,104,50,48,17,132,36,89,239,213,247,174
254,56,53,68,15,76,35,141,237,159,246,232
252,140,52,204,12,12,33,174,234,254,246,211
252,192,55,64,9,136,29,199,234,117,248,181
252,200,54,208,7,84,26,133,234,206,251,217
4,212,48,144,6,92,22,46,238,84,253,154
3,0,62,20,5,172,19,34,238,3,251,169
3,72,55,184,1,168,14,197,240,182,254,106
3,80,56,124,2,64,11,75,245,141,254,128
6,60,58,240,2,80,5,191,250,103,253,192
3,44,61,192,2,216,0,2,253,206,254,179
0,44,60,108,4,168,248,29,255,108,2,119
0,40,60,228,7,156,239,82,2,222,7,184
3,24,60,68,12,128,233,202,8,112,13,3
5,64,59,0,16,168,233,95,14,45,16,133
6,204,58,192,19,88,235,241,19,186,17,187
6,60,54,172,21,116,239,123,20,209,17,211
4,176,59,224,18,232,241,125,14,133,17,33
3,88,63,84,15,236,240,28,3,118,14,185
4,40,63,172,13,172,234,47,249,238,13,211
8,128,63,120,10,120,225,187,250,154,15,5
13,72,58,228,11,84,220,147,8,117,17,238
16,120,55,68,15,16,219,16,28,167,20,24
16,224,53,180,19,4,219,79,46,101,19,219
14,64,54,100,23,212,219,202,54,249,16,163
10,100,55,228,27,144,218,108,51,116,11,252
7,44,57,156,30,84,214,209,41,103,8,26
3,216,53,92,31,184,211,171,31,33,5,135
2,220,53,24,30,204,211,111,23,58,4,209
0,208,54,60,28,116,213,58,19,171,5,139
254,152,53,196,24,40,215,129,17,230,7,235
251,220,53,64,21,184,216,180,17,255,11,182
249,0,53,148,21,160,209,104,11,73,15,247
250,132,48,88,21,184,196,58,2,16,18,226
0,184,47,204,21,252,184,102,253,246,22,88
7,160,46,24,22,84,177,197,7,181,27,22
10,188,39,104,26,220,178,119,23,180,31,41
11,64,37,252,30,60,182,113,38,205,32,38
6,220,34,192,32,24,186,208,43,240,30,211
3,140,35,28,31,192,188,41,39,43,29,97
0,132,31,68,28,20,186,64,30,185,29,129
255,72,27,240,26,72,178,215,22,248,27,208
2,88,25,0,28,208,166,58,24,59,27,108
5,248,24,0,33,116,156,97,36,60,30,89
8,212,22,92,39,120,151,180,51,188,34,220
10,124,16,56,47,212,154,210,64,26,35,122
9,196,10,16,56,48,161,93,67,91,32,124
11,152,12,112,58,132,171,144,60,17,27,51
10,192,12,96,54,24,182,120,47,51,22,101
6,184,9,28,46,132,187,41,28,143,18,7
3,28,11,244,42,188,179,170,10,48,10,59
0,248,13,176,43,200,163,37,255,180,3,11
0,72,10,12,47,160,150,231,4,13,2,7
2,96,4,48,50,240,149,46,22,104,5,21
3,104,0,44,56,220,156,96,44,202,8,100
5,16,2,20,62,232,168,220,56,237,11,8
3,172,0,180,64,220,181,110,52,230,12,95
1,44,253,0,62,204,187,137,31,139,8,230
0,252,252,8,59,176,184,75,4,72,1,245
0,248,250,52,55,84,175,40,240,85,248,161
6,240,255,228,48,100,163,157,245,77,232,146
251,64,250,208,58,72,156,134,2,233,231,113
249,148,248,0,63,120,159,66,24,4,236,0
241,144,248,168,76,60,164,200,36,165,240,223
240,156,248,68,84,24,171,158,34,116,247,219
244,196,248,192,88,92,181,211,28,58,254,14
248,84,247,72,88,116,194,64,16,188,1,85
254,52,250,184,83,244,203,253,2,234,0,177
0,232,249,132,77,76,208,89,246,210,251,148
255,176,247,172,74,8,209,146,239,196,246,32
252,216,247,76,71,28,210,127,239,112,243,108
249,88,246,48,73,120,212,14,244,14,243,72
246,220,247,84,79,96,215,96,247,255,246,50
245,52,250,180,84,180,220,95,248,3,249,251
244,192,250,160,89,92,227,188,246,231,0,27
244,200,249,84,92,248,236,179,245,248,6,209
246,228,247,160,94,60,247,175,244,131,12,250
249,212,245,148,93,132,2,183,244,6,17,176
252,28,239,196,94,24,12,35,245,65,20,95
254,164,239,88,95,84,19,42,246,43,22,5
2,8,236,24,94,212,25,131,250,206,22,95
0,156,227,108,98,92,33,138,3,220,23,236
1,212,225,156,102,192,43,102,14,16,24,41
255,176,226,204,105,192,55,104,19,223,22,209
1,4,227,180,107,20,62,181,13,4,18,203
253,80,232,216,104,236,79,92,17,178,17,179
244,28,242,128,100,56,94,247,21,96,20,72
240,128,239,204,91,56,104,54,26,159,24,119
233,240,253,144,86,236,111,115,30,11,35,233
226,224,9,232,84,24,107,78,31,181,52,156
225,28,240,92,80,180,112,34,41,17,69,235
231,160,238,80,75,228,115,113,50,9,89,134
243,52,228,176,71,252,123,254,67,179,102,70
250,176,239,0,80,36,127,255,74,165,106,191
3,192,236,80,80,24,127,255,72,165,102,222
8,12,240,204,77,184,127,255,64,178,95,141
10,44,240,196,67,80,127,255,57,251,87,159
10,252,247,72,53,12,127,255,61,41,81,70
0,192,250,16,45,68,127,255,64,22,81,218
2,208,6,160,33,40,127,255,70,182,91,55
7,44,11,112,25,224,127,255,78,24,89,51
10,152,15,180,24,96,127,255,73,128,99,95
14,236,13,0,23,192,127,255,70,24,100,179
14,204,11,132,27,60,117,90,58,79,102,4
24,152,11,248,22,64,111,13,54,127,100,167
19,160,255,88,17,92,105,229,63,54,101,128
30,8,12,88,9,76,95,14,78,24,105,114
43,116,26,20,250,236,84,21,98,41,104,74
75,200,20,192,16,204,127,255,127,255,64,152
75,64,28,44,13,76,127,255,127,255,254,155
36,24,21,140,10,56,127,255,127,255,233,67
23,176,20,228,4,56,127,255,127,255,227,119
13,68,29,244,8,28,127,255,127,255,221,207
9,240,38,36,255,44,127,255,127,255,212,122
0,192,35,188,242,224,127,255,127,255,208,93
249,8,46,68,233,168,127,255,127,255,206,185
235,168,51,104,226,40,127,255,127,255,219,7
229,104,53,152,226,116,127,255,127,255,237,154
234,64,55,240,222,12,127,255,127,255,252,81
238,44,48,216,222,232,126,166,127,255,6,64
244,236,47,172,225,20,113,179,127,255,13,88
251,144,47,156,227,32,105,185,127,255,17,29
253,204,46,92,228,244,100,243,127,255,16,172
255,124,44,160,225,16,97,4,125,152,13,196
252,208,45,232,221,236,95,168,114,124,9,165
248,252,43,172,220,236,96,121,106,88,9,17
246,60,40,36,221,192,97,98,95,61,9,233
243,64,41,84,223,92,97,71,80,205,11,65
242,156,40,132,223,164,100,222,63,113,12,153
242,144,38,192,224,76,104,126,47,45,15,225
246,168,31,172,221,20,109,23,32,96,19,18
246,88,30,112,219,180,116,162,20,60,22,72
242,216,25,152,221,188,124,99,254,82,24,220
240,112,24,232,223,204,127,255,222,204,25,150
232,100,12,224,234,156,127,255,172,21,23,233
241,32,12,36,215,136,127,255,130,35,21,210
236,4,8,76,207,36,127,255,128,0,12,111
236,156,250,128,188,252,127,255,128,0,1,191
227,188,0,144,189,56,127,255,128,0,247,186
221,128,246,20,186,248,127,255,128,0,239,247
214,252,241,236,183,108,127,255,128,0,236,17
204,92,242,16,192,240,127,255,128,0,233,185
200,192,237,88,194,120,127,255,128,0,229,163
194,76,234,148,199,236,127,255,128,0,225,211
182,96,224,156,206,168,127,255,128,0,221,103
177,236,227,196,206,88,127,255,128,0,215,104
171,80,229,220,213,96,127,255,128,0,208,167
169,0,230,60,217,208,127,255,128,0,198,190
165,152,233,144,221,208,127,255,128,0,188,99
171,236,238,248,223,196,127,255,128,0,183,22
175,28,230,216,224,212,127,255,128,0,184,7
174,228,209,248,223,220,127,255,128,0,185,136
164,12,178,64,223,176,127,255,128,0,186,63
147,56,161,16,226,4,127,255,128,0,193,30
134,104,156,144,225,120,127,255,128,0,199,250
128,0,161,248,230,4,127,255,128,0,210,87
128,0,171,216,239,8,127,255,128,0,222,53
128,0,187,104,234,84,127,255,128,0,236,51
128,0,189,236,225,248,127,255,128,0,246,94
128,0,193,180,231,36,127,255,128,0,255,43
128,0,200,140,229,28,127,255,128,0,14,54
132,72,214,128,230,80,127,255,128,0,30,51
145,76,222,92,237,76,127,255,128,0,54,179
162,36,218,148,246,220,127,255,144,159,79,20
173,48,206,104,2,168,127,255,175,187,96,228
178,60,196,224,9,88,127,255,182,121,108,123
172,188,200,96,18,60,127,255,168,173,109,174
173,236,217,4,24,176,127,255,142,230,111,139
178,132,225,160,27,144,120,141,128,0,116,220
190,120,230,0,26,212,116,98,128,0,118,185
202,200,225,204,22,8,119,1,128,0,118,111
214,224,224,8,19,156,120,76,128,0,116,209
220,236,224,168,23,208,118,38,128,0,107,206
227,192,237,168,28,24,121,132,128,0,101,164
231,164,243,76,33,20,127,124,128,0,99,161
232,220,249,0,36,136,127,255,128,0,96,114
231,112,3,180,39,96,127,255,128,0,95,239
235,140,14,88,33,228,127,255,128,0,98,19
240,136,13,128,25,32,127,255,128,0,98,208
248,60,10,232,14,244,127,53,128,0,88,146
254,124,3,112,8,180,120,252,128,0,78,16
6,88,249,152,0,140,105,127,128,0,61,29
9,0,247,60,5,248,91,33,128,0,35,141
9,68,22,216,18,80,86,106,128,0,25,93
11,132,39,32,26,252,97,236,128,0,31,16
9,64,39,152,26,64,113,201,128,0,36,89
0,224,31,16,16,0,122,13,128,0,41,67
1,8,33,224,3,188,119,49,128,0,47,163
5,140,37,224,248,96,107,36,128,0,53,112
7,244,34,56,247,48,86,174,128,0,59,57
15,64,18,136,241,152,78,69,128,0,64,216
23,100,22,152,239,236,71,24,134,57,63,113
28,24,25,216,249,132,68,114,161,164,61,180
33,92,39,92,4,192,69,59,176,133,68,92
40,248,45,188,8,144,77,136,179,157,81,124
42,232,36,196,5,120,82,79,175,122,94,226
54,44,20,68,250,44,85,181,171,9,92,133
61,20,21,144,246,116,87,78,176,217,91,131
68,108,16,96,240,240,89,226,190,152,84,33
78,124,0,148,234,200,89,37,209,66,63,246
78,216,4,240,234,32,88,53,231,206,42,211
70,208,22,220,237,208,83,16,234,55,18,166
48,216,16,56,253,248,74,42,214,16,4,160
37,132,32,56,7,148,68,142,170,70,3,63
34,12,32,192,3,180,71,215,130,192,10,71
36,216,22,80,250,200,83,171,128,0,17,227
47,60,17,224,231,208,92,150,128,0,21,159
52,180,2,252,219,52,99,147,139,150,24,62
51,224,9,144,220,0,107,212,165,157,23,149
56,152,10,180,215,208,110,8,187,14,23,51
55,168,9,24,216,88,110,191,195,129,16,243
55,56,252,124,215,52,109,93,202,215,12,70
54,212,9,100,210,160,108,128,198,100,2,239
53,72,8,172,211,240,108,131,196,168,1,187
50,84,5,148,206,52,115,65,191,78,255,87
48,8,243,156,194,180,120,168,193,46,252,198
55,64,252,16,179,80,115,105,204,23,249,80
58,12,21,112,178,12,104,90,211,222,241,198
46,240,2,220,174,92,91,213,221,102,237,61
45,92,1,212,169,88,73,169,224,114,236,108
44,96,4,200,169,168,59,50,237,192,237,231
45,188,0,252,174,164,54,152,3,204,240,176
47,128,254,44,179,56,57,61,32,255,242,228
50,216,250,168,182,20,62,121,66,147,243,205
48,244,253,164,191,220,68,224,97,232,244,89
54,92,251,108,193,204,73,180,119,148,248,136
51,80,3,84,202,252,78,24,126,115,247,50
50,228,1,196,209,48,78,159,112,166,247,248
52,196,254,88,209,104,72,252,82,253,245,3
53,152,248,244,208,0,63,100,51,188,240,187
54,40,247,164,205,108,55,59,34,176,236,214
51,228,249,16,205,64,52,222,32,116,235,172
49,24,247,168,206,176,55,242,43,44,237,152
48,60,252,8,207,208,59,206,60,205,244,24
48,184,248,252,211,60,63,250,81,203,252,71
51,44,254,252,216,72,68,250,97,126,0,80
49,176,1,44,226,68,70,100,98,18,1,0
50,40,250,152,230,176,68,7,80,66,255,186
49,208,246,160,235,44,63,63,53,96,252,46
48,68,245,180,237,112,60,162,27,19,248,215
49,152,246,180,235,52,60,197,9,80,249,115
52,8,245,172,232,112,63,51,4,202,253,34
56,44,244,60,228,104,69,11,6,195,255,36
59,224,242,208,221,200,73,6,12,164,0,205
63,152,237,140,217,164,74,252,20,215,2,46
68,208,240,180,211,120,76,98,27,186,2,187
71,88,237,76,210,48,75,65,37,140,1,243
74,36,235,40,207,112,71,196,48,204,253,149
75,56,238,28,208,96,68,37,55,0,243,169
71,176,238,228,211,132,59,237,56,0,236,48
67,60,238,224,215,8,51,27,51,97,230,154
62,120,241,24,217,24,44,69,44,98,228,29
60,20,244,56,219,224,37,148,38,70,229,26
61,128,244,184,222,172,32,142,30,70,233,83
68,8,241,136,223,128,28,49,27,176,237,148
75,184,240,236,223,116,27,88,29,130,239,114
87,8,239,100,215,116,30,227,42,188,237,171
95,116,233,172,206,28,33,90,71,46,231,238
95,192,231,164,208,16,32,90,103,241,219,224
90,252,233,188,215,184,29,194,126,233,207,186
82,56,235,208,224,156,26,172,127,255,196,109
70,240,241,104,235,252,23,75,127,255,191,194
65,72,247,140,245,136,20,173,121,254,194,153
69,208,249,168,252,168,18,213,100,89,202,188
84,180,240,152,247,156,22,138,82,79,205,217
96,188,229,156,235,88,25,246,92,59,197,174
97,216,228,24,229,8,30,219,125,201,182,49
89,56,235,160,227,4,38,240,127,255,168,128
74,184,240,16,226,152,46,20,127,255,164,57
67,92,246,200,221,132,52,85,127,255,167,212
66,160,0,152,215,136,52,206,127,255,173,84
58,104,253,152,214,196,58,186,127,255,174,226
50,28,255,164,213,128,65,179,127,255,176,187
38,68,1,8,216,156,72,219,127,255,177,86
19,204,3,40,233,32,75,110,127,255,176,137
5,188,6,192,255,136,71,59,127,255,170,247
250,164,4,140,22,96,59,29,127,255,160,208
240,8,2,180,43,72,45,218,127,255,153,77
236,100,9,132,53,140,36,224,127,255,151,68
231,212,10,72,58,56,28,150,127,255,151,118
228,128,10,252,60,156,18,68,124,235,152,248
236,120,23,88,56,228,10,151,76,109,158,120
245,84,30,12,56,24,11,112,63,82,171,248
250,232,15,212,55,216,21,50,80,201,180,96
248,112,3,196,57,36,35,172,109,205,179,171
245,144,7,92,58,156,51,56,127,255,183,181
245,128,5,96,60,180,62,149,127,255,187,249
240,228,6,116,65,128,72,122,127,255,190,22
245,72,6,132,64,76,80,187,127,255,190,115
249,96,3,128,61,68,91,1,127,255,185,145
250,0,249,196,60,132,101,174,127,184,175,18
249,120,240,4,57,104,107,79,109,134,160,218
245,44,231,112,60,208,115,153,83,70,141,101
242,164,221,212,59,224,121,90,56,94,128,0
237,96,219,160,60,0,127,255,35,165,128,0
227,40,205,232,62,136,127,255,18,125,128,0
220,128,223,156,56,228,127,255,251,95,128,0
210,32,204,0,59,8,127,255,232,36,128,0
199,52,190,16,57,164,127,255,210,111,128,0
198,212,189,124,52,40,127,255,201,183,128,0
193,216,186,184,53,28,127,255,192,46,128,0
192,28,187,72,50,104,127,255,182,118,128,0
177,200,158,120,58,168,127,255,170,58,128,0
167,192,161,80,59,220,127,255,150,5,128,0
165,32,178,164,60,20,127,255,138,107,128,0
157,72,173,204,64,252,127,255,128,0,128,0
153,180,166,12,66,204,127,255,128,0,128,0
155,180,156,60,63,180,127,255,128,0,128,0
157,156,128,0,55,40,127,255,128,0,128,0
151,24,129,172,48,168,127,255,128,0,128,0
147,244,145,96,40,188,127,255,128,0,128,0
148,100,164,48,35,120,127,255,128,0,128,0
146,200,186,208,29,252,127,255,128,0,128,0
144,96,204,64,17,164,127,255,131,82,128,0
137,200,222,52,19,8,127,255,165,173,128,0
136,92,227,188,15,116,127,255,198,30,145,99
128,76,231,44,20,28,127,255,231,200,182,14
128,0,248,128,25,192,127,255,14,117,236,54
128,0,245,188,38,40,127,255,42,160,29,37
128,0,251,244,47,212,127,255,39,242,81,177
128,0,224,112,73,164,127,255,8,181,121,94
128,0,218,160,68,228,127,255,221,69,127,255
130,8,202,52,68,120,127,255,213,44,127,255
138,16,194,164,68,68,127,255,203,18,127,255
164,164,223,68,65,152,127,255,180,166,127,255
187,180,226,168,45,128,127,255,170,128,127,255
211,148,216,172,26,84,127,255,158,226,127,255
